-3.521653480046636986e+01,-9.365230265326369263e+00,-1.341550957007774514e+01,-2.047801049033590104e+01
-2.214342457222425153e+01,-7.427984103750032041e+00,-3.238372102008247655e+00,-1.237883691943034714e+00
-2.683838957307962403e+00,-4.984468461064033740e+00,-2.063757393241298477e+00,-1.853534144428776287e+00
-4.597123219312447873e+01,-5.219336025375977961e-01,-1.762907670504807248e-02,1.508065257704675364e-03
