9.442291926518252276e-02,5.768315392984453560e-02,3.652566024938810885e-02,2.780547486730372206e-02
3.674995535206865283e-02,2.215797173397207609e-02,1.665992809569884561e-02,1.199189873797853502e-02
1.813731257983772563e-02,1.367171576487573835e-02,8.897155197921679387e-03,7.763951268213652515e-03
1.255861908786931082e-02,7.846721926200533881e-03,6.195774669525396308e-03,4.494634116827059267e-03
