2.226087652046827348e+00,4.187346689667188038e+00,5.284512104450897141e+00,1.106137296693456173e+00
2.969543854325094401e+01,7.493992421702063034e+00,4.538980332991206978e+01,3.571875891469056818e-01
1.104714267442031002e+02,9.146302653774570857e+00,6.754072859144658381e+00,3.212962073833516841e-01
6.241315409724491836e+00,4.262095414096360280e+00,6.389124634684085757e-01,7.274390337613563517e-02
