2.103317853819933470e-01,1.204381064082392233e-01,6.035053944543011112e-02,5.114665051567481718e-02
6.998219342564132583e-02,3.800923886438058868e-02,2.871505642262278321e-02,2.630902404864992467e-02
2.836133075197364711e-02,3.218358013276963192e-02,1.211392752432977754e-02,1.368775393159917322e-02
2.063606716488831927e-02,1.396153524816363435e-02,9.802084703806893812e-03,7.938413091144978784e-03
