3.721706936542463207e-01,9.982476773519988189e-02,2.354596013078557454e-02,1.601604625664366371e-02
4.990508202119085523e-01,1.362946604383223348e-01,2.072702109481779423e-02,1.588055350311469785e-02
5.028029559117851433e-01,1.264945092359491541e-01,2.144429864190374249e-02,1.769440238607279670e-02
4.843881983882817321e-01,1.103883040196386861e-01,2.307097899557377166e-02,1.666692881682528549e-02
