8.283660177960596727e-01,8.046185963504919048e-02,2.250614925319613380e-02,1.543583664938001816e-02
8.893764288909720150e-01,8.950990185443356839e-02,2.164280906966819032e-02,1.610745886077432146e-02
8.891783660704150050e-01,8.851780560651338614e-02,2.151179952497934630e-02,1.691965571924857956e-02
8.563226317117316189e-01,8.737011706765408781e-02,2.220183333658832386e-02,1.613804845966236232e-02
